personId:ID,name,aliases:string[],roles:string[],offices:string[],evidence:string[],:LABEL
P001090,袁振,,,豐州刺史,豐州刺史袁振坐妖言下獄死,Person
P001091,名悉獵,,吐蕃大臣,,吐蕃遣其大臣名悉獵獻方物,Person
P001092,寧親公主,,公主,,幸寧親公主第,Person
P001093,長芬公主,,公主,,丁巳，幸長芬公主宅；,Person
P001094,金仙長公主,,金仙長公主,,辛亥，金仙長公主薨。,Person
P001095,楊元方,,,左監門員外將軍,庚寅，幽州長史趙含章坐盜用庫物，左監門員外將軍楊元方受含章饋餉，並於朝堂決杖，流瀼州，皆賜死於路。,Person
P001096,韋俊,,,登州刺史,渤海靺鞨寇登州，殺刺史韋俊，,Person
P001097,蓋福順,,,左領軍將軍,命左領軍將軍蓋福順發兵討之。,Person
P001098,李嵩,,,工部尚書,命工部尚書李嵩使於吐蕃,Person
P001099,韓休,,,兵部尚書|同中書門下平章事|尚書右丞|黃門侍郎,黃門侍郎韓休為兵部尚書|尚書右丞韓休為黃門侍郎、同中書門下平章事,Person
P001100,郭英傑,,,幽州道副總管,幽州道副總管郭英傑等討契丹，為所敗於都山之下，英傑死之,Person
P001101,薛氏,,皇太子妃,,皇太子納妃薛氏,Person
P001102,裴耀卿,,,京兆尹|侍中|江淮河南轉運使|黃門侍郎,京兆尹裴耀卿為黃門侍郎|黃門侍郎裴耀卿為侍中|遣侍中裴耀卿充江淮、河南轉運使,Person
P001103,沔,信王,皇子,,沔為信王,Person
P001104,義王,泚|玭,王|皇子,,泚為義王|封皇子玭為義王,Person
P001105,豐王,澄|珙,王|皇子,,珙為豐王|澄為豐王,Person
P001106,涼王,漩|璿,王|皇子,,璿為涼王|漩為涼王,Person
P001107,滔,深王,皇子,,滔為深王,Person
P001108,裴寬,,,戶部侍郎,戶部侍郎裴寬,Person
P001109,裴敦復,,,中書舍人,遣中書舍人裴敦復巡問,Person
P001110,張果,張果先生|通玄先生,隱士,銀青光祿大夫,徵恆州張果先生，授銀青光祿大夫，號曰通玄先生,Person
P001111,任令方,,商人,,沒京兆商人任令方資財六十餘萬貫,Person
P001112,李林甫,,,同中書門下平章事|禮部尚書|黃門侍郎,黃門侍郎李林甫為禮部尚書、同中書門下平章事,Person
P001113,李佺,,,左金吾將軍,遣左金吾將軍李佺於赤嶺與吐蕃分界立碑,Person
P001114,劉渙,,謀反者,北庭都護,北庭都護劉渙謀反，伏誅,Person
P001115,陳思問,,罪臣,試司農卿,試司農卿陳思問以贓私配流瀼州,Person
P001116,屈烈,,契丹王,,斬其王屈烈,Person
P001117,可突幹,,契丹大臣,,斬其...大臣可突幹於陣,Person
P001118,李過折,,契丹酋長,契丹王,立其酋長李過折為契丹王,Person
P001119,毗伽可汗,,可汗,,突厥毗伽可汗死,Person
P001120,楊萬頃,,官员,殿中侍御史,殿中侍御史楊萬頃為仇人所殺,Person
P001121,直,慶王,王,,慶王直已下十四王並改名,Person
P001122,裒,,王方庆曾祖父,,方慶，裒之曾孫也,Person
P001123,車薄,阿史那車簿,西突厥首领,,阿史那車薄圍弓月城|西突厥阿史那車簿帥十姓反。,Person
P001124,阎怀旦,,,右金吾将军,帥右金吾將軍閻懷旦等三總管分道討西突厥。|閻懷旦等竟不行。,Person
P001125,郭待举,,,同中书门下平章事|黄门侍郎,以黃門侍郎穎川郭待舉...並與中書門下同承受進止平章事。,Person
P001126,岑长倩,,官员,兵部侍郎|内史|同中书门下平章事|後軍大總管,長倩，文本之兄子也。|兵部侍郎岑長倩...並與中書門下同承受進止平章事。|岑長倩為後軍大總管|以岑長倩為內史,Person
P001127,李善感,,,监察御史里行,監察御史裡行李善感諫曰,Person
P001128,良嗣,苏良嗣,,左相|荆州长史,良嗣，世長之子也。|荊州長史蘇良嗣囚之|蘇良嗣遇僧懷義於朝堂，懷義偃蹇不為禮；良嗣大怒，命左右捽曳，批其頰數十|以蘇良嗣為左相,Person
P001129,谢祐,,,黔州都督,黔州都督謝祐希天後意，逼零陵王明令自殺,Person
P001130,薛仁贵,,,右领军卫将军|检校代州都督,右領軍衛將軍、檢校代州都督薛仁貴將兵擊元珍於雲州,Person
P001131,娄师德,,,左骁卫郎将|比部员外郎|河源军使|河源军经略副使,軍使婁師德將兵擊之於白水澗|上以師德為比部員外郎、左驍衛郎將、河源軍經略副使,Person
P001132,阿史那骨笃禄,,突厥首领,,突厥餘黨阿史那骨篤祿、阿史德元珍等招集亡散，據黑沙城反,Person
P001133,白鐵余,,叛亂者,,綏州步落稽白鐵余，埋銅佛於地中...|擒鐵余，餘黨悉平,Person
P001134,張行師,,,單于都護府司馬,執司馬張行師，殺之,Person
P001135,李崇義,,,夏州都督,遣勝州都督王本立、夏州都督李崇義將兵分道救之,Person
P001136,崔智辯,,,豐州都督,豐州都督崔智辯將兵邀之於朝那山北，兵敗，為虜所擒,Person
P001137,楊玄基,,,偏將,偏將楊玄基擊走之,Person
P001138,王果,,,左威衛將軍|廣州都督,遣左威衛將軍王果、左監門將軍令狐智通...|九月，丁卯，廣州都督王果討反獠，平之。,Person
P001139,令狐智通,,,左監門將軍,遣左威衛將軍王果、左監門將軍令狐智通...,Person
P001140,楊玄儉,,,右金吾將軍,右金吾將軍楊玄儉...,Person
P001141,郭齊宗,,,右千牛將軍,右千牛將軍郭齊宗...,Person
P001142,李賢,故太子賢|雍王(追封),废太子,,己亥，追封賢為雍王|檢校故太子賢宅……逼令自殺,Person
P001143,駱賓王,,叛军文书撰写者,臨海丞（貶）,長安主簿駱賓王……賓王為記室|移檄州縣……太后見檄，問曰：「誰所為？」或對曰：「駱賓王。」,Person
P001144,武思文,徐思文,,司僕少卿|地官尚書,春，一月，地官尚書武思文及朝集使二千八百人表請封中岳|太后以徐思文為忠，特免緣坐，拜司僕少卿。謂曰：「敬業改卿姓武，朕今不復奪也。」|或告地官尚書武思文初與徐敬業通謀；甲子，流思文於嶺南，複姓徐氏,Person
P001145,淳於處平,,,左玉鈐衛中郎將|陽曲道行軍總管,淳於處平引兵救之，至忻州，為突厥所敗|以左玉鈐衛中郎將淳於處平為陽曲道行軍總管，擊之。,Person
P001146,崔察,,,同平章事|正諫大夫,三月，正諫大夫、同平章事崔察罷。,Person
P001147,劉敬同,,,左豹韜衛將軍,遣左豹韜衛將軍劉敬同發河西騎士出居延海以討之,Person
P001148,陳子昂,射洪,文人,麟台正字,麟台正字射洪陳子昂上疏,Person
P001149,馮思勖,,,右台御史,右台御史馮思勖屢以法繩之，懷義遇思勖於途，令從者毆之，幾死。,Person
P001150,徐敬业,敬业,反叛者,,太后自徐敬業之反，疑天下人多圖己|徐敬業之反也，侍御史魚承曄之子保家教敬業作刀車及弩|右衛大將軍李孝逸既克徐敬業,Person
P001151,鱼承晔,,,侍御史,侍御史魚承曄之子保家教敬業作刀車及弩,Person
P001152,鱼保家,,,,侍御史魚承曄之子保家教敬業作刀車及弩，敬業敗，僅得免|保家上書，請鑄銅為匭以受天下密奏|未幾，其怨家投匭告保家為敬業作兵器，殺傷官軍甚眾，遂伏誅,Person
P001153,周兴,兴,官员,司刑少卿|尚书都事|河阳令|秋官侍郎,周興奏誣玄同|尚書都事長安周興、萬年人來俊臣之徒效之|更使周興等按之|司刑少卿周興奏除唐親屬籍。|尋為周興等所構,Person
P001154,俊臣,来俊臣,,御史中丞,俊臣累遷至御史中丞|每有赦令，俊臣輒令獄卒先殺重囚|俊臣與司刑評事洛陽萬國俊共撰《羅織經》|萬年人來俊臣之徒效之,Person
P001155,万国俊,国俊,,司刑评事,俊臣與司刑評事洛陽萬國俊共撰《羅織經》,Person
P001156,陈子昂,,官员|谏臣,右卫胄曹参军|正字|麟台正字,正字陳子昂上書|麟台正字陳子昂上疏|太后問正字陳子昂當今為政之要。子昂退，上疏...|右衛冑曹參軍陳子昂上疏,Person
P001157,韦待价,,将领,右相|同凤阁鸾台三品|安息道行军大总管|文昌右相,命文昌右相韋待價為安息道行軍大總管，擊吐蕃|同鳳閣鸞台三品韋待價為右相|韋待價軍至寅識迦河，與吐蕃戰，大敗,Person
P001158,韦思谦,,,纳言,以韋思謙為納言,Person
P001159,王求礼,,官员,侍御史|补阙,補闕長社王求禮上表|侍御史王求禮上書曰,Person
P001160,斛瑟罗,,西突厥可汗|西突厥继往绝可汗之子|西突厥首领,右玉钤卫将军,揚名引西突厥斛瑟羅之眾攻其城|時西突厥可汗斛瑟羅用刑殘酷|以西突闕繼往絕可汗之子斛瑟羅為右玉鈐衛將軍，襲繼往絕可汗押五弩失畢部落|烏質勒悉並其地,Person
P001161,俞文俊,,上书者,,江陵人俞文俊上書|太后怒，流於嶺外，後為六道使所殺,Person
P001162,郭翰,麟台郎郭翰,,右台监察御史|巫州司法|麟台郎,麟台郎郭翰、太子文學周思均稱歎其文。太后聞之，左遷翰巫州司法...|右台監察御史晉陵郭翰巡察隴右，所至多所按劾，入寧州境，耆老歌刺史德美者盈路；翰薦之於朝,Person
P001163,成美,,皇子,恆王,春，閏正月，丁卯，封皇子成美為恆王，隆基為楚王，隆范為衛王，隆業為趙王。,Person
P001164,隆范,巴陵王|衛王隆范,宗室|皇子,衛王,春，閏正月，丁卯，封皇子成美為恆王，隆基為楚王，隆范為衛王，隆業為趙王。|衛王隆范為巴陵王,Person
P001165,永年賈大隱,賈大隱,,鳳閣舍人,鳳閣侍郎、同鳳閣鸞台三品劉禕之竊謂鳳閣舍人永年賈大隱曰...,Person
P001166,太子文學周思均,周思均|思鈞,,太子文學|播州司倉,麟台郎郭翰、太子文學周思均稱歎其文。太后聞之...思鈞播州司倉。,Person
P001167,李思慎,,叛乱首领,,其黨李思慎等作亂，攻破安南府城，殺延祐。,Person
P001168,周悰,,官员,司禮博士,司禮博士周悰請為七室,Person
P001169,贾大隐,,官员,春官侍郎,春官侍郎賈大隱奏,Person
P001170,郝象贤,像賢,宗室,太子通事舍人,殺太子通事舍人郝象賢。像賢，處俊之孫也,Person
P001171,任玄殖,,官员,監察御史,訟冤於監察御史樂安任玄殖,Person
P001172,东阳大长公主,,宗室,,東陽大長公主削封邑,Person
P001173,萧德琮,,官员,長史,沖召長史蕭德琮等令募兵,Person
P001174,郭务悌,,官员,武水令,武水令郭務悌詣魏州求救,Person
P001175,马玄素,,官员,莘令,莘令馬玄素將兵千七百人,Person
P001176,董玄寂,,将领,,堂邑董玄寂為衝將兵擊武水,Person
P001177,张光辅,,官员|将领,内史|纳言|諸軍節度,又命張光輔為諸軍節度|癸酉，以天官尚書武承嗣為納言，張光輔守內史|張光輔守納言|嗣明誣內史張光輔,Person
P001178,傅延庆,,官员,新蔡令,會所署新蔡令傅延慶募得勇士二千餘人,Person
P001179,裴守德,,官员,汝陽縣丞,使汝陽縣丞裴守德等將之,Person
P001180,常乐公主,,宗室,,環妻常樂公主謂使者曰,Person
P001181,苏□,,官员,監察御史,命監察御史藍田蘇□按其密狀,Person
P001182,骞味道,味道,官员,同平章事|左肅政大夫,乙亥，味道及其子辭玉皆伏誅|左肅政大夫騫味道、夏官侍郎王本立並同平章事,Person
P001183,高子贡,,学者,成均助教,東莞公融密遣使問成均助教高子貢,Person
P001184,薛绍,,宗室关联,駙馬都尉,緒弟駙馬都尉紹,Person
P001185,高纂,,官员,錄事參軍,殺錄事參軍高纂以滅口,Person
P001186,裴承先,,官员,殿中監,殿中監成公裴承先皆戮於市。承先，寂之孫也,Person
P001187,周矩,,官员,侍御史|天官員外郎|殿中侍御史,左肅政大夫、同平章事騫味道素不禮於殿中侍御史周矩|侍御史周矩疑有奸謀，固請按之。...矩具奏其狀，太后曰：「此道人病風，不足詰，所度僧，惟卿所處。」悉流遠州。遷矩天官員外郎。,Person
P001188,汝南王炜,,宗室,辰州别驾,煒，惲之子|殺辰州別駕汝南王煒,Person
P001189,鄱阳公諲,,宗室,连州别驾,諲，元慶之子也|玄挺女為諲妻|連州別駕鄱陽公諲,Person
P001190,邓玄挺,,官员,天官侍郎,玄挺女為諲妻，又與煒善|殺天官侍郎藍田鄧玄挺,Person
P001191,东光县主,楚媛,宗室女,,及慎凶問至，楚媛號慟，嘔血數升|女東光縣主楚媛，幼以孝謹稱，適司議郎裴仲將,Person
P001192,刘易从,,官员,彭州长史,彭州長史劉易從亦為徐敬真所引；戊申，就州誅之。易從為人，仁孝忠謹,Person
P001193,张嗣明,,官员,洛阳令,嗣明誣內史張光輔|洛陽令張嗣明資遣之,Person
P001194,弓嗣业,,官员,洛州司马,洛州司馬弓嗣業、洛陽令張嗣明資遣之；至定州，為吏所獲，嗣業縊死。,Person
P001195,韦方质,,,同鳳閣鸞台三品|地官尚書,殺流人韋方質|流儋州，籍沒其家|地官尚書、同鳳閣鸞台三品韋方質有疾,Person
P001196,衡水人王弘義,王弘义,,殿中侍御史|游擊將軍,衡水人王弘義，素無行|擢授游擊將軍，俄遷殿中侍御史,Person
P001197,徐有功,侍御史徐有功|徐弘敏,官员|文遠之孫,侍御史|司刑丞|左台殿中侍御史,有功亦除名|司刑丞徐有功|侍御史徐有功訟冤|太后思徐有功用法平，擢拜左台殿中侍御史|有功，文遠之孫也，名弘敏，以字行,Person
P001198,杜景俭,,武邑人,司刑丞,景儉，武邑人也|杜景儉,Person
P001199,傅遊藝,傅游艺|汲人傅遊藝,,侍御史|給事中|鸞台侍郎,侍御史汲人傅遊藝帥關中百姓九百餘人詣闕上表|給事中傅遊藝為鸞台侍郎、平章事|擢遊藝為給事中|鸞台侍郎、同平章事傅遊藝夢登湛露殿,Person
P001200,泉献诚,,,右衛大將軍|左衛大將軍,以右衛大將軍泉獻誠為左衛大將軍,Person
P001201,李嗣真,,,御史中丞知大夫事,御史中丞知大夫事李嗣真以酷吏縱橫，上疏,Person
P001202,劉行感,,,尚衣奉御,侍御史來子珣誣尚衣奉御劉行感兄弟謀反，皆坐誅,Person
P001203,光順,義豐王,,義豐王,義豐王光順、嗣雍王守禮、永安王守義、長信縣主等皆賜姓武氏|立故太子賢之子光順為義豐王,Person
P001204,永安王,守義,,永安王,守禮、守義，光順之弟也|義豐王光順、嗣雍王守禮、永安王守義、長信縣主等皆賜姓武氏,Person
P001205,王慶之,,,,王慶之見太后...慶之伏地，以死泣請，不去|鳳閣舍人修武張嘉福使洛陽人王慶之等數百人上表，請立武承嗣為皇太子,Person
P001206,姚貞亮,,,饒阻尉,饒阻尉姚貞亮等數百人表請上尊號曰上聖大神皇帝,Person
P001207,張嘉福,,,鳳閣舍人,鳳閣舍人修武張嘉福使洛陽人王慶之等數百人上表,Person
P001208,王循之,,,,太學生王循之上表，乞假還鄉,Person
P001209,李君羨,,,,追復李君羨官爵,Person
P001210,李乾祐,乾祐,,,昭德，乾祐之子也,Person
P001211,彥□,,,,思晦，彥□之子也,Person
P001212,長信縣主,,,,義豐王光順、嗣雍王守禮、永安王守義、長信縣主等皆賜姓武氏,Person
P001213,尉遲瑕,瑕,于阗王,于阗王,立故于闐王尉遲伏闍雄之子瑕為于闐王,Person
P001214,嚴善思,严善思|严撰,官员|直臣,渾儀監丞|監察御史|给事中,監察御史朝邑嚴善思，公直敢言|命善思按問，引虛伏罪者八百五十餘人|善思名譔，以字行|給事中嚴善思上疏|尋復召為渾儀監丞,Person
P001215,戶婢團兒,團兒,宫人,,戶婢團兒為太后所寵信,Person
P001216,竇抗,,先祖,,德妃，抗之曾孫也,Person
P001217,孝諶,德妃父孝諶,外戚,潤州刺史|羅州司馬,孝諶貶羅州司馬|德妃父孝諶為潤州刺史,Person
P001218,龐氏,德妃母龐氏,外戚,,德妃母龐氏|龐氏懼,Person
P001219,安金藏,太常工人京兆安金藏,乐工,,太常工人京兆安金藏大呼謂俊臣曰,Person
P001220,政明,新羅王政明, foreign ruler,新羅王,新羅王政明卒,Person
P001221,理洪,, foreign ruler,新羅王,遣使立其子理洪為王,Person
P001222,冬官尚書蘇干,蘇干,官员,冬官尚書,來俊臣誣冬官尚書蘇干,Person
P001223,韋什方,,嵩山人,同平章事|正諫大夫,以什方為正諫大夫、同平章事|嵩山人韋什方|賜什方姓武氏,Person
P001224,老尼,河內老尼|淨光如來|麟趾寺老尼,尼,,及明堂火，尼入唁太后，太后怒叱之...因斥還河內|尼自號淨光如來|河內有老尼居神都麟趾寺|先是，河內老尼晝食一麻一米，夜則烹宰宴樂，畜弟子百餘人，淫穢靡所不為|太后乃復召尼還麟趾寺，弟子畢集，敕給使掩捕，盡獲之，皆沒為官婢,Person
