timeId:ID,text,normalized,evidence,confidence:float,:LABEL
T002457,二月，庚午,688年二月庚午,二月，庚午，毀乾元殿，於其地作明堂,0.95,TimeAnchor
T002458,夏，四月，戊戌,688年夏四月戊戌,夏，四月，戊戌，殺太子通事舍人郝象賢,0.95,TimeAnchor
T002459,五月，戊辰,688年五月戊辰,五月，戊辰，詔當親拜洛，受「寶圖」,0.95,TimeAnchor
T002460,乙亥,688年五月乙亥,乙亥，太后加尊號為聖母神皇,0.9,TimeAnchor
T002461,六月，丁亥朔,688年六月丁亥朔,六月，丁亥朔，日有食之,0.95,TimeAnchor
T002462,壬寅,688年六月壬寅,壬寅，作神皇三璽,0.9,TimeAnchor
T002463,秋，七月，丁巳,688年秋七月丁巳,秋，七月，丁巳，赦天下,0.95,TimeAnchor
T002464,八月，壬寅,688年八月壬寅,八月，壬寅，沖召長史蕭德琮等令募兵,0.95,TimeAnchor
T002465,戊申,688年八月戊申,戊申，至城門，為守門者所殺,0.9,TimeAnchor
T002466,九月，丙辰,688年九月丙辰,九月，丙辰，命左豹韜大將軍麴崇裕為中軍大總管,0.95,TimeAnchor
T002467,丁卯,688年九月丁卯,丁卯，左肅政大夫騫味道、夏官侍郎王本立並同平章事,0.9,TimeAnchor
T002468,冬，十月，己亥,688年冬十月己亥,冬，十月，己亥，戮於市，籍沒其家,0.95,TimeAnchor
T002469,十一月，辛酉,688年十一月辛酉,十一月，辛酉，顗、緒伏誅,0.95,TimeAnchor
T002470,十二月，乙酉,688年十二月乙酉,十二月，乙酉，司徒、青州刺史霍王元軌坐與越王連謀,0.95,TimeAnchor
T002471,乙亥,688年十二月乙亥,乙亥，味道及其子辭玉皆伏誅,0.9,TimeAnchor
T002472,己酉,688年十二月己酉,己酉，太后拜洛受圖,0.9,TimeAnchor
T002473,辛亥,688年十二月辛亥,辛亥，明堂成,0.95,TimeAnchor
T002474,春，正月，乙卯朔,永昌元年（689年）正月初一（乙卯日）,春，正月，乙卯朔，大饗萬象神宮，太后服袞冕，搢大圭，執鎮圭為初獻，皇帝為亞獻，太子為終獻。,0.9,TimeAnchor
T002475,丁巳,永昌元年（689年）正月丁巳日,丁巳，太后御明堂，受朝賀。,0.9,TimeAnchor
T002476,戊午,永昌元年（689年）正月戊午日,戊午，布政於明堂，頒九條以訓百官。,0.9,TimeAnchor
T002477,己未,永昌元年（689年）正月己未日,己未，御明堂，饗群臣。,0.9,TimeAnchor
T002478,二月，丁酉,永昌元年（689年）二月丁酉日,二月，丁酉，尊魏忠孝王曰周忠孝太皇，妣曰忠孝太后，文水陵曰章德陵，咸陽陵曰明義陵。,0.9,TimeAnchor
T002479,三月，甲子,永昌元年（689年）三月甲子日,三月，甲子，張光輔守納言。,0.9,TimeAnchor
T002480,四月，甲辰,永昌元年（689年）四月甲辰日,夏，四月，甲辰，殺辰州別駕汝南王煒、連州別駕鄱陽公諲等宗室十二人，徙其家於巂州。,0.9,TimeAnchor
T002481,七月，丁巳,永昌元年（689年）七月丁巳日,秋，七月，丁巳，檻車徙巴州，更姓虺氏，行及蒲州而卒。,0.9,TimeAnchor
T002482,八月，甲申,永昌元年（689年）八月甲申日,八月，甲申，光輔與敬真、嗣明等同誅，籍沒其家。,0.9,TimeAnchor
T002483,闰月，甲午,永昌元年（689年）闰月甲午日,閏月，甲午，賜死於家。,0.9,TimeAnchor
T002484,十月，戊午,永昌元年（689年）十月戊午日,冬，十月，戊午，常之縊死。,0.9,TimeAnchor
T002485,十一月，庚辰朔,690年十一月庚辰朔,十一月，庚辰朔，日南至。,0.95,TimeAnchor
T002486,丁亥,690年十一月丁亥,丁亥，行之。,0.95,TimeAnchor
T002487,乙未,690年十一月乙未,乙未，司刑少卿周興奏除唐親屬籍。,0.95,TimeAnchor
T002488,臘月，辛未,690年腊月辛未,臘月，辛未，以僧懷義為右衛大將軍，賜爵鄂國公。,0.95,TimeAnchor
T002489,春，一月，戊子,690年一月戊子,春，一月，戊子，武承嗣遷文昌左相，岑長倩遷文昌右相、同鳳閣鸞台三品，鳳閣侍郎武攸寧為納言，邢文偉守內史，左肅政大夫、同鳳閣鸞台三品王本立罷為地官尚書。,0.95,TimeAnchor
T002490,甲午,690年一月甲午,尋為周興等所構，甲午，流儋州，籍沒其家。,0.95,TimeAnchor
T002491,二月，辛酉,690年二月辛酉,二月，辛酉，太后策貢士於洛城殿。,0.95,TimeAnchor
T002492,丁卯,690年二月丁卯,丁卯，地官尚書王本立薨。,0.95,TimeAnchor
T002493,三月，丁亥,690年三月丁亥,三月，丁亥，特進、同鳳閣鸞台三品蘇良嗣薨。,0.95,TimeAnchor
T002494,夏，四月，丁巳,690年四月丁巳,夏，四月，丁巳，春官尚書、同平章事范履冰坐嘗舉犯逆者，下獄死。,0.95,TimeAnchor
T002495,秋，七月，辛巳,690年七月辛巳,秋，七月，辛巳，元名坐廢，徙和州,0.95,TimeAnchor
T002496,壬午,690年七月壬午,壬午，殺其子豫章王但；,0.95,TimeAnchor
T002497,丁亥,690年七月丁亥,丁亥，至龍門，縊殺之。,0.95,TimeAnchor
T002498,八月，甲寅,690年八月甲寅,八月，甲寅，殺太子少保、納言裴居道；,0.95,TimeAnchor
T002499,癸亥,690年八月癸亥,癸亥，殺尚書左丞張行廉。,0.95,TimeAnchor
T002500,辛未,690年八月辛未,辛未，殺南安王穎等宗室十二人，又鞭殺故太子賢二子，唐之宗室於是殆盡矣，其幼弱存者亦流嶺南，又誅其親黨數百家。,0.95,TimeAnchor
T002501,九月，丙子,690年九月丙子,九月，丙子，侍御史汲人傅遊藝帥關中百姓九百餘人詣闕上表，請改國號曰周，賜皇帝姓武氏，太后不許；擢遊藝為給事中。,0.95,TimeAnchor
T002502,戊寅,690年九月戊寅,戊寅，群臣上言：「有鳳皇自明堂飛入上陽宮，還集左台梧桐之上，久之，飛東南去；及赤雀數萬集朝堂。」,0.95,TimeAnchor
T002503,庚辰,690年九月庚辰,庚辰，太后可皇帝及群臣之請。,0.95,TimeAnchor
T002504,壬午,690年九月壬午,壬午，御則天數，赦天下，以唐為周，改元。,0.95,TimeAnchor
T002505,乙酉,690年九月乙酉,乙酉，上尊號曰聖神皇帝，以皇帝為皇嗣，賜姓武氏；以皇太子為皇孫。,0.95,TimeAnchor
T002506,丙戌,690年九月丙戌,丙戌，立武氏七廟於神都，追尊周文王曰始祖文皇帝，妣姒氏曰文定皇后，平王少子武曰睿祖康皇帝，妣姜氏曰康惠皇后；太原靖王曰嚴祖成皇帝，妣曰成莊皇后；趙肅恭王曰肅祖章敬皇帝，魏義康王曰烈祖昭安皇帝，周安成王曰顯祖文穆皇帝，忠孝太皇曰太祖孝明高皇帝，妣皆如考謚，稱皇后。,0.95,TimeAnchor
T002507,癸卯,690年九月癸卯,癸卯，太后立兄孫延基等六人為郡王。,0.95,TimeAnchor
T002508,冬，十月，甲子,690年十月甲子,冬，十月，甲子，檢校內史宗秦客坐贓貶遵化尉，弟楚客、晉卿亦以奸贓流嶺外。,0.95,TimeAnchor
T002509,丁卯,690年十月丁卯,丁卯，殺流人韋方質。,0.95,TimeAnchor
T002510,辛未,690年十月辛未,辛未，內史邢文偉坐附會宗秦客貶珍州刺史。,0.95,TimeAnchor
T002511,壬申,690年十月壬申,壬申，敕兩京諸州各置大雲寺一區，藏《大雲經》，使僧升高座講解，其撰疏僧雲宣等九人皆賜爵縣公，仍賜紫袈裟、銀龜袋。,0.95,TimeAnchor
T002512,則天順聖皇后上之下天授二年（辛卯，公元六九一年）,691年,【小节标题】則天順聖皇后上之下天授二年（辛卯，公元六九一年）,0.99,TimeAnchor
T002513,正月，癸酉朔,691年正月癸酉朔,正月，癸酉朔，太后始受尊號於萬象神宮，旗幟尚赤。,0.99,TimeAnchor
T002514,甲戌,691年正月甲戌,甲戌，改置社稷於神都。,0.99,TimeAnchor
T002515,辛巳,691年正月辛巳,辛巳，納武氏神主於太廟；唐太廟之在長安者，更命曰享德廟。四時唯享高祖已下三廟，餘四室皆閉不享。又改長安崇先廟為崇尊廟。,0.99,TimeAnchor
T002516,乙酉,691年正月乙酉,乙酉，日南至，大享明堂，祀昊天上帝，百神從祀，武氏祖宗配享，唐三帝亦同配。,0.99,TimeAnchor
T002517,己亥,691年正月己亥,己亥，廢唐興寧、永康、隱陵署官，唯量置守戶。,0.99,TimeAnchor
T002518,庚子,691年正月庚子,庚子，務滋恐懼自殺。,0.99,TimeAnchor
T002519,春，一月,691年正月,春，一月，地官尚書武思文及朝集使二千八百人表請封中岳。,0.95,TimeAnchor
T002520,二月,691年二月,二月，流行嶺南，在道，為仇家所殺。,0.99,TimeAnchor
T002521,夏，四月，壬寅朔,691年四月壬寅朔,夏，四月，壬寅朔，日有食之。,0.99,TimeAnchor
T002522,癸卯,691年四月癸卯,癸卯，制以釋教開革命之階，升於道教之上。,0.99,TimeAnchor
T002523,丙辰,691年四月丙辰,丙辰，鑄大鐘，置北闕。,0.99,TimeAnchor
T002524,五月,691年五月,五月，以岑長倩為武威道行軍大總管，擊吐蕃，中道召還，軍竟不出。,0.99,TimeAnchor
T002525,六月,691年六月,六月，以左肅政大夫格輔元為地官尚書，與鸞台侍郎樂思晦、鳳閣侍郎任知古並同平章事。思晦，彥□之子也。,0.99,TimeAnchor
T002526,秋，七月,691年七月,秋，七月，徙關內戶數十萬以實洛陽。,0.99,TimeAnchor
T002527,八月，戊申,691年八月戊申,八月，戊申，納言武攸寧罷為左羽林大將軍；夏官尚書歐陽通為司禮卿兼判納言事。,0.99,TimeAnchor
T002528,庚申,691年八月庚申,庚申，殺玉鈐衛大將軍張虔勖。來俊臣鞫虔勖獄，虔勖自訟於徐有功；俊臣怒，命衛士以刀亂斫殺之，梟首於市。,0.99,TimeAnchor
T002529,甲子,691年八月甲子,或告地官尚書武思文初與徐敬業通謀；甲子，流思文於嶺南，複姓徐氏。,0.99,TimeAnchor
T002530,九月，乙亥,691年九月乙亥,九月，乙亥，殺岐州刺史雲弘嗣。來俊臣鞫之，不問一款，先斷其首，乃偽立案奏之。其殺張虔勖亦然。敕旨皆依，海內鉗口。,0.99,TimeAnchor
T002531,壬辰,691年九月壬辰,鸞台侍郎、同平章事傅遊藝夢登湛露殿，以語所親，所親告之；壬辰，下獄，自殺。,0.99,TimeAnchor
T002532,癸巳,691年九月癸巳,癸巳，以左羽林衛大將軍建昌王武攸寧為納言，洛州司馬狄仁傑為地官侍郎，與冬官侍郎裴行本並同平章事。,0.99,TimeAnchor
T002533,冬，十月，己酉,691年十月己酉,冬，十月，己酉，長倩、輔元、通等皆坐誅。,0.99,TimeAnchor
T002534,壬辰,691年十月壬辰,壬辰，殺鸞台侍郎、同平章事樂思晦、右衛將軍李安靜。,0.99,TimeAnchor
T002535,起玄黓執徐，盡柔兆涒灘，凡五年,692年-696年,起玄黓執徐，盡柔兆涒灘，凡五年,0.9,TimeAnchor
T002536,長壽元年（壬辰，公元六九二年）,692年,【小节标题】則天順聖皇后中之上長壽元年（壬辰，公元六九二年）,0.99,TimeAnchor
T002537,正月，戊辰朔,692年正月戊辰日（朔日）,正月，戊辰朔，太后享萬象神宮。,0.9,TimeAnchor
T002538,臘月,692年腊月,臘月，立故于闐王尉遲伏闍雄之子瑕為于闐王。,0.85,TimeAnchor
T002539,春，一月，丁卯,692年正月丁卯日,春，一月，丁卯，太后引見存撫使所舉人，無問賢愚，悉加擢用...,0.9,TimeAnchor
T002540,戊辰,692年正月戊辰日,戊辰，以夏官尚書楊執柔同平章事。,0.85,TimeAnchor
T002541,庚午,692年正月庚午日,庚午，貶知古江夏令，仁傑彭澤令，宣禮夷陵令，元忠涪陵令，獻西鄉令；流行本、嗣真於嶺南。,0.9,TimeAnchor
T002542,二月，己亥,692年二月己亥日,二月，己亥，吐蕃党項部落萬餘人內附，分置十州。,0.9,TimeAnchor
T002543,夏，四月，丙申,692年四月丙申日,夏，四月，丙申，赦天下，改元如意。,0.9,TimeAnchor
T002544,五月，丙寅,692年五月丙寅日,五月，丙寅，禁天下屠殺及捕魚蝦。,0.9,TimeAnchor
T002545,秋，七月，戊寅,692年七月戊寅日,秋，七月，戊寅，以文昌左相、同鳳閣鸞台三品武承嗣為特進...,0.9,TimeAnchor
T002546,九月，庚子,692年九月庚子日,九月，庚子，御則天門，赦天下，改元。更以九月為社。,0.9,TimeAnchor
T002547,冬，十月，丙戌,692年十月丙戌日,冬，十月，丙戌，大破吐蕃，復取四鎮，置安西都護府於龜茲...,0.9,TimeAnchor
T002548,長壽二年（癸巳，公元六九三年）,693年,【小节标题】則天順聖皇后中之上長壽二年（癸巳，公元六九三年）,0.95,TimeAnchor
T002549,正月，壬辰朔,693年正月初一（壬辰）,正月，壬辰朔，太后享萬象神宮,0.95,TimeAnchor
T002550,癸巳,693年正月初二（癸巳）,癸巳，妃與德妃朝太后於嘉豫殿，既退，同時殺之,0.95,TimeAnchor
T002551,戊申,693年正月戊申日,戊申，姚璹奏請令宰相撰《時政記》,0.9,TimeAnchor
T002552,臘月，丁卯,693年臘月丁卯日,臘月，丁卯，降皇孫成器為壽春王,0.95,TimeAnchor
T002553,春，一月，庚子,693年正月庚子日,春，一月，庚子，以夏官侍郎婁師德同平章事,0.9,TimeAnchor
T002554,甲寅,693年正月甲寅日,甲寅，前尚方監裴匪躬、內常侍范雲仙坐私謁皇嗣，腰斬於市,0.9,TimeAnchor
T002555,二月，丙子,693年二月初（丙子）,二月，丙子，新羅王政明卒，遣使立其子理洪為王,0.95,TimeAnchor
T002556,乙亥,693年二月乙亥日,乙亥，禁人間錦。侍御史侯思止私畜錦，李照德按之，杖殺於朝堂,0.9,TimeAnchor
T002557,夏，四月，乙未,693年四月乙未日,來俊臣誣冬官尚書蘇干，雲在魏州與琅邪王沖通謀，夏，四月，乙未，殺之,0.95,TimeAnchor
T002558,五月，癸丑,693年五月初（癸丑）,五月，癸丑，棣州河溢，流二千餘家,0.95,TimeAnchor
T002559,秋，九月，丁亥朔,693年九月初一（丁亥）,秋，九月，丁亥朔，日有食之,0.95,TimeAnchor
T002560,乙未,693年九月乙未日,乙未，太后御衛象神宮，受尊號，赦天下,0.9,TimeAnchor
T002561,庚子,693年九月庚子日,庚子，追尊昭安皇帝曰渾元昭安皇帝...,0.9,TimeAnchor
T002562,辛丑,693年九月辛丑日,辛丑，以文昌左丞、同平章事姚璹為司賓卿...,0.9,TimeAnchor
T002563,延載元年（甲午，公元六九四年）,694年,【小节标题】則天順聖皇后中之上延載元年（甲午，公元六九四年）,0.9,TimeAnchor
T002564,正月，丙戌,694年正月丙戌日,正月，丙戌，太后享萬象神宮。,0.9,TimeAnchor
T002565,臘月，甲戌,694年腊月甲戌日,臘月，甲戌，默啜寇靈州。,0.9,TimeAnchor
T002566,春，一月,694年正月,春，一月，以婁師德為河源等軍檢校營田大使。,0.9,TimeAnchor
T002567,二月,694年二月,二月，武威道總管王孝傑破吐蕃孛文論贊刃、突厥可汗俀子等於泠泉及大嶺，各三萬餘人，碎葉鎮守使韓思忠破泥熟俟斤等萬餘人。,0.9,TimeAnchor
T002568,庚午,694年二月庚午日,庚午，以僧懷義為代北道行軍大總管，以討默啜。,0.9,TimeAnchor
T002569,三月，甲申,694年三月甲申日,三月，甲申，以鳳閣舍人蘇味道為鳳閣侍郎、同平章事，李昭德檢校內史，更以僧懷義為朔方道行軍大總管...,0.9,TimeAnchor
T002570,夏，四月，壬戌,694年四月壬戌日,夏，四月，壬戌，以夏官尚書、武威道大總管王孝傑同鳳閣鸞台三品。,0.9,TimeAnchor
T002571,五月,694年五月,五月，魏王承嗣等二萬六千餘人上尊號曰越古金輪聖神皇帝。,0.9,TimeAnchor
T002572,甲午,694年五月甲午日,甲午，御則天門樓受尊號，赦天下，改元。,0.9,TimeAnchor
T002573,天授中,天授年间（约690-692年）,天授中，遣監察御史壽春裴懷古安集西南蠻。,0.9,TimeAnchor
T002574,六月，癸丑,694年六月癸丑日,六月，癸丑，永昌蠻酋薰期帥部落二十餘萬戶內附。,0.9,TimeAnchor
T002575,秋，七月，癸未,694年七月癸未日,秋，七月，癸未，以什方為正諫大夫、同平章事，制云：「邁軒代之廣成，逾漢朝之河上。」,0.9,TimeAnchor
T002576,八月,694年八月,八月，什方乞還山，制罷遣之。,0.9,TimeAnchor
T002577,戊辰,694年八月戊辰日,戊辰，以王孝傑為瀚海道行軍總管，仍受朔方道行軍大總管薛懷義節度。,0.9,TimeAnchor
T002578,己巳,694年八月己巳日,己巳，以司賓少卿姚璹為納言；左肅政中丞原武楊再思為鸞台侍郎，洛州司馬杜景儉為鳳閣侍郎，並同平章事。,0.9,TimeAnchor
