eventId:ID,name,event_type,time,place,participants:string[],description,outcomes:string[],evidence:string[],confidence:float,:LABEL
E002205,东硖石谷之战,战役,697年三月戊申日,東硤石谷,王孝傑|蘇宏暉|孫萬榮|契丹,王孝杰率唐军十七万与契丹孙万荣战于东硖石谷，孝杰率前锋力战，契丹佯退，苏宏晖先遁，孝杰坠崖死，唐军大败,王孝杰战死，唐军覆没；苏宏晖本应斩首，因立功免罪；武攸宜军震恐,清邊道總管王孝傑、蘇宏暉等將兵十七萬與孫萬榮戰於東硤石谷，唐兵大敗，孝傑死之。孝傑遇契丹……宏暉先遁，孝傑墜崖死，將士死亡殆盡。,0.95,Event
E002206,来俊臣伏诛,司法事件,697年六月丁卯日,,來俊臣|李昭德|衛遂忠|武氏诸王|太平公主|吉頊|王及善|中宗,来俊臣欲诬告武氏诸王、太平公主及皇嗣，卫遂忠告发；诸武与太平公主共发其罪；经王及善、吉顼力谏，武则天下令处死,来俊臣与李昭德同日弃市；仇家分食其肉；朝廷下制数其罪；党羽流放岭南,俊臣欲羅告武氏諸王及太平公主……河東人衛遂忠告之。諸武及太平公主恐懼，共發其罪……丁卯，昭德、俊臣同棄市……太后乃下制數其罪惡……其黨皆流嶺南,0.95,Event
E002207,孙万荣败亡,军事事件,697年六月甲午日,潞水东,孫萬榮|默啜|乙冤羽|楊玄基|奚人|張九節,默啜袭契丹新城，杀许钦明祭天；万荣军闻讯溃散，奚人叛，杨玄基与奚兵夹击；万荣逃至潞水东，被奴斩首,孙万荣首级枭示四方馆门；余众及奚、□降突厥,甲午，孫萬榮為奴所殺。……默啜乃殺前三人而賜二人緋……圍新城三日，克之……萬榮軍大潰……奴斬其首以降，梟之四方館門。,0.95,Event
E002208,铸九鼎成,礼制事件,697年四月,通天宫,中宗|姚□|宰相|诸王,九鼎铸成，徙置通天宫；豫州鼎高丈八尺，余州鼎高丈四尺，图山川物产；姚□谏止涂金；以十余万人曳入,九鼎安放通天宫；姚□谏言被采纳,夏，四月，鑄九鼎成，徙置通天宮。豫州鼎高丈八尺……共用銅五十六萬七百餘斤。太后欲以黃金千兩塗之，姚□曰……自玄武門曳入，令宰相、諸王帥南北牙宿衛兵十餘萬人……共曳之。,0.95,Event
E002209,狄仁杰上疏论边策,谏议,697年闰十月后,,狄仁傑|中宗,狄仁杰上疏反对穷兵黩武，主张固本安人、谨守边备，建议立阿史那斛瑟罗为可汗镇抚四镇,疏议未被采纳，但‘识者是之’,仁傑上疏，以為：「天生四夷，皆在先王封略之外……但當敕邊兵，謹守備……如此數年，可使二虜不擊而服矣。」事雖不行，識者是之。,0.9,Event
E002210,历法改制,制度变更,697年,,中宗,太后下制调整历法，以当月为闰月，来月为正月，以合‘正月甲子朔冬至’之说,历法变更,先是歷官以是月為正月，以臘月為閏。太后欲正月甲子朔冬至，乃下制以為：「去晦仍見月，有爽天經。可以今月為閏月，來月為正月。」,0.9,Event
E002211,太后享通天宫赦天下改元,祭祀与赦免,698年正月甲子日,通天宫,中宗,冬至日，太后于通天宫举行祭祀，大赦天下，改年号为圣历。,改元圣历,正月，甲子朔，冬至，太后享通天宮；赦天下，改元。,0.95,Event
E002212,狄仁杰劝武则天立子,政治劝谏,698年（二月至三月间）,,中宗|狄仁傑|王方慶|王及善,狄仁杰以宗法、亲情、庙祀等理由力谏武则天立亲子为嗣，王方庆、王及善亦附和；后借解梦进一步劝说。,太后意稍寤|太后由是無立承嗣、三思之意,狄仁傑每從容言於太后曰：「文皇帝櫛風沐雨...立侄，則未聞侄為天子而祔姑於廟者也。」|又勸太后召還廬陵王。王方慶、王及善亦勸之。|他日，又謂仁傑曰：「朕夢大鸚鵡兩翅皆折...」對曰：「...陛下起二子，則兩翼振矣。」,0.9,Event
E002213,召庐陵王回神都,皇室行动,698年三月己巳至戊子,行在至神都,中宗|中宗|徐彥伯,武则天托言庐陵王有疾，派徐彦伯召其携家眷至行在；数日后庐陵王抵达神都。,庐陵王返京，为立储铺垫,三月，己巳，託言廬陵王有疾，遣職方員外郎瑕丘徐彥伯召廬陵王及其妃、諸子詣行在療疾。戊子，廬陵王至神都。,0.95,Event
E002214,武延秀和亲被拒,外交事件,698年八月戊子,黑沙南庭,武延秀|默啜|閻知微|楊齊莊,武延秀奉命至突厥迎亲，默啜斥武氏非李唐正统，拘禁武延秀，立阎知微为伪南面可汗。,和亲失败|突厥发兵南侵,八月，戊子，武延秀至黑沙南庭。突厥默啜謂閻知微等曰：「我欲以女嫁李氏，安用武氏兒邪！...」乃拘延秀於別所，以知微為南面可汗,0.95,Event
E002215,突厥攻陷赵定二州,军事入侵,698年八月至九月,飞狐、定州、赵州,默啜|孙彦高|高睿|唐般若|慕容玄崱,默啜率军攻破飞狐、定州（杀刺史孙彦高），围赵州；长史唐般若叛降，刺史高睿拒降被杀。,定州、赵州陷落|高睿殉节|突厥掳掠万人,癸丑，默啜寇飛狐，乙卯，陷定州，殺刺史孫彥高及吏民數千人。|戊辰，默啜圍趙州，長史唐般若翻城應之。刺史高睿與妻秦氏仰藥詐死...遂俱閉目不言...乃殺之。|癸未，突厥默啜盡殺所掠趙、定等州男女萬餘人,0.95,Event
E002216,立李显为皇太子,册立储君,698年九月壬申,神都,中宗|中宗|皇嗣(李旦),皇嗣李旦固请逊位，武则天立庐陵王李显为皇太子，恢复本名，大赦天下。,李显复立为太子|政局转向李唐复归,皇嗣固請遜位於廬陵王，太后許之。壬申，立廬陵王哲為皇太子，復名顯。赦天下。,0.95,Event
E002217,命太子为河北道元帅,军事任命,698年九月甲戌,,中宗|中宗,任命新立太子李显为河北道元帅讨突厥，民心振奋，应募者云集。,募兵数万|提升太子威望,甲戌，命太子為河北道元帥以討突厥。先是，募人月餘不滿千人，及聞太子為帥，應募者雲集，未幾，數盈五萬。,0.95,Event
E002218,狄仁杰任河北安抚大使,灾后治理,698年十月癸卯,河北诸州,狄仁傑|中宗,狄仁杰上疏请求赦免被突厥胁从的河北百姓，获准后抚慰流亡、赈济贫乏、整肃军纪。,河北民心安定|被胁从者免罪归乡,癸卯，以狄仁傑為河北道安撫大使。...仁傑上疏...「伏願曲赦河北諸州，一無所問。」制從之。仁傑於是撫慰百姓，得突厥所驅掠者，悉遞還本貫。散糧運以賑貧乏...河北遂安。,0.95,Event
E002219,阎知微被处决,司法惩处,698年（默啜退兵后）,天津桥南,閻知微|中宗,默啜释放阎知微归唐，武则天下令将其磔杀于天津桥，百官共射，夷三族。,阎知微伏诛|警示叛臣,突厥默啜離趙州，乃縱閻知微使還。太后命磔於天津橋南，使百官共射之，既乃C061其肉，剉其骨，夷其三族,0.9,Event
E002220,张柬之谏废姚州,政策谏言,698年（冬）,,張柬之|中宗,蜀州刺史张柬之上书谏言姚州地处荒远、耗费国力，请求废州隶巂州，以蕃国礼待之。,疏奏，不纳,蜀州刺史張柬之上言，以為：「姚州本哀牢之國...臣竊為國家惜之。請廢姚州以隸巂州...」疏奏，不納。,0.95,Event
E002221,告朔通天宮,祭祀儀式,正月丁卯朔,通天宮,,於通天宮行告朔之禮,,正月，丁卯朔，告朔於通天宮。,0.9,Event
E002222,置控鶴監及任官,機構設置與人事任命,甲子,,張易之|張昌宗|吉頊|田歸道|李迥秀|薛稷|臨汾員半千,置控鶴監丞、主簿等官，以張易之為監，多人為內供奉；員半千上疏請罷，忤旨左遷,員半千左遷水部郎中,甲子，置控鶴臨丞、主簿等官...員半千以古無此官...上疏請罷之；由是忤旨，左遷水部郎中。,0.9,Event
E002223,宗楚客兄弟坐贓被貶,司法處罰,,,宗楚客|宗晉卿,宗楚客與弟宗晉卿因贓賄及宅第逾制被問罪,宗楚客貶播州司馬|宗晉卿流峰州,文昌左丞宗楚客與弟司農卿晉卿，坐贓賄滿萬餘緡級第捨過度，楚客貶播州司馬，晉卿流峰州。,0.9,Event
E002224,賜太子姓武氏,賜姓與赦免,辛亥,,中宗|中宗,賜太子武姓，大赦天下,太子改姓武,辛亥，賜太子姓武氏；赦天下。,0.9,Event
E002225,太后幸嵩山及閻朝隱禱疾,巡幸與祈福,二月,嵩山、緱氏、升仙太子廟、少室山,中宗|閻朝隱,太后巡幸嵩山，謁廟後不豫，閻朝隱沐浴伏俎請代命,太后疾小愈|閻朝隱厚賞,二月，己丑，太后幸嵩山...壬辰，太后不豫...朝隱自為犧牲...太后疾小愈，厚賞之。丁酉，自緱氏還。,0.9,Event
E002226,吐蕃贊普誅欽陵兄弟及贊婆來降,政變與歸附,夏四月前至夏四月,,器弩悉弄|論欽陵|贊婆|欽陵子弓仁|郭元振|夫蒙令卿,贊普誅欽陵親黨，欽陵兵潰自殺；贊婆率部降唐，弓仁率吐谷渾帳降,贊婆授特進、歸德王|弓仁拜左玉鈐衛將軍、酒泉郡公,初，吐蕃贊普器弩悉弄...欽陵兵潰，自殺。夏，四月，贊婆帥所部千餘人來降...欽陵子弓仁，以所統吐谷渾七千帳來降...,0.9,Event
E002227,太子相王與諸武盟誓,盟誓,壬寅,明堂,中宗|中宗|太平公主|武攸暨|中宗,為調和太子與諸武關係，共誓文告天地,銘鐵券藏史館,太后春秋高...壬寅，命太子、相王、太平公主與武攸暨等為誓文，告天地於明堂，銘之鐵券，藏於史館。,0.9,Event
E002228,婁師德薨及薦狄仁傑事,人物卒逝與軼事,,,婁師德|狄仁傑|中宗,婁師德卒；太后揭示其曾薦狄仁傑，狄仁傑歎服,狄仁傑感嘆婁公盛德,納言、隴右諸軍大使婁師德薨。...太后曰：「朕之知卿，乃師德所薦也...」仁傑既出，歎曰：「婁公盛德...」,0.9,Event
E002229,韋嗣立上疏論儒學與冤獄,上疏諫言,,,韋嗣立|中宗,韋嗣立上疏請重儒學、昭雪垂拱以來冤獄,太后不能從,鳳閣舍人韋嗣立上疏，以為：「時俗侵輕儒學...伏望陛下弘天地之仁...」太后不能從。,0.9,Event
E002230,黃河泛濫,自然災害,冬,濟源,,黃河決溢,漂濟源百姓廬舍千餘家,河溢，漂濟源百姓廬舍千餘家。,0.9,Event
E002231,吉頊贬官事件,人事任免与谏争,700年正月戊寅日,宫廷,中宗|吉頊|武懿宗,吉頊因在太后前与武懿宗争赵州之功时言辞凌厉，触怒武则天；后又因诸武怨其附太子，揭发其弟冒官事，被贬。,吉頊贬为安固尉|武则天斥责吉頊并引用太宗马故事警示,正月，戊寅，內史武三思罷為特進、太子少保。天官侍郎、平章事吉頊貶安固尉。|頊與武懿宗爭趙州之功於太后前。頊魁岸辯口...太后由是不悅...|諸武怨其附太子，共發其弟冒官事，由是坐貶。,0.95,Event
E002232,吉頊辞行谏言,谏言,700年正月（贬官辞日）,宫廷,中宗|吉頊,吉頊辞行时以合泥、分佛道之喻劝谏武则天平衡宗室外戚权力。,武则天认同但称‘业已如是，不可何如’,辭日，得召見，涕泣言曰：「臣今遠離闕庭...宗室、外戚各當其分，則天下安。」|太后曰：「朕亦知之。然業已如是，不可何如。」,0.9,Event
E002233,立邵王与北海王,册封,700年12月辛巳日,,中宗|重潤|中宗,武则天册立故太孙重潤为邵王，其弟重茂为北海王。,重潤封邵王|重茂封北海王,臘月，辛巳，立故太孫重潤為邵王，其弟重茂為北海王。,0.95,Event
E002234,陆元方罢相,人事任免,700年12月庚寅日,,中宗|陆元方,陆元方因回答‘人间细事不足烦圣听’忤逆武则天旨意被罢相。,陆元方罢为司礼卿,太后問鸞台侍郎、同平章事陸元方以外事，對曰：「臣備位宰相...人間細事，不足煩聖聽。」由是忤旨。庚寅，罷為司禮卿。,0.9,Event
E002235,太后巡幸与建宫,巡幸与营建,700年12月乙巳日至700年1月戊寅日,嵩山、汝州溫湯、神都、告成石淙,中宗,武则天先后巡幸嵩山、汝州温泉，返回神都，并在告成石淙修建三阳宫。,作三陽宮於告成之石淙,乙巳，太后幸嵩山；春，一月，丁卯，幸汝州之溫湯；戊寅，還神都。作三陽宮於告成之石淙。,0.9,Event
E002236,狄仁傑谏止观葬舍利,谏阻,700年4月戊申日,赴三陽宮途中,中宗|狄仁傑|胡僧,胡僧邀武则天观葬舍利，狄仁傑跪谏称佛为戎狄之神、山路险狭不宜临幸，武则天中途返回。,太后中道而还|武则天称‘以成吾直臣之气’,有胡僧邀車駕觀葬捨利，太后許之。狄仁傑跪於馬前曰：「佛者戎狄之神...非萬乘所宜臨也。」太后中道而還，曰：「以成吾直臣之氣。」,0.95,Event
E002237,改元久视与赦免,改元与赦令,700年5月癸丑日,,中宗,武则天服胡超所合长生药后病稍愈，下诏赦天下，改元久视，去除天册金轮大圣尊号。,改元久视|赦天下|去天冊金輪大聖之號,太后使洪州僧胡超合長生藥，三年而成，所費巨萬。太后服之，疾小瘳。癸丑，赦天下，改元久視；去天冊金輪大聖之號。,0.95,Event
E002238,奉宸府设立与朱敬则谏言,机构改革与谏言,700年6月,宫廷,中宗|張易之|張昌宗|朱敬則|侯祥,改控鹤监为奉宸府，命张易之为令；武则天内殿宴饮引诸武、二张；朱敬则谏止选美少年为奉宸内供奉，武则天纳谏赏赐。,控鹤监改奉宸府|朱敬则获赐彩百段,六月，改控鶴為奉宸府，以張易之為奉宸令。...右補闕朱敬則諫曰...太后勞之曰：「非卿直言，朕不知此。」賜彩百段。,0.9,Event
E002239,狄仁傑举荐契丹降将,人事任免与平叛,700年（六月后）,,狄仁傑|中宗|李楷固|駱務整,狄仁傑力排众议举荐契丹降将李楷固、骆务整，称其骁勇可用；武则天采纳，授官命其讨契丹余党。,李楷固任左玉鈐衛將軍|駱務整任右武威衛將軍|契丹余党悉平,狄仁傑曰：「楷固等並驍勇絕倫...必能盡力於我。」...太后用其言，赦之。又請與之官，太后以楷固為左玉鈐衛將軍，務整為右武威衛將軍，使將兵擊契丹餘黨，悉平之。,0.9,Event
E002240,唐纪二十三纪事时间范围,TIME_PERIOD,上章困敦 7月至旃蒙大荒落 1月,,,《资治通鉴》卷第二百七（唐纪二十三）所载历史事件的时间跨度说明,,起上章困敦七月，盡旃蒙大荒落正月，凡四年有奇。,0.9,Event
E002241,含枢殿献俘与楷固受赏,典礼与封赏,700年秋七月,含樞殿,中宗|楷固|狄仁傑|公卿,献俘于含枢殿，太后封楷固为左玉钤卫大将军、燕国公并赐姓武氏；宴会上太后欲赏狄仁傑，狄仁傑推辞。,楷固获封官爵并赐姓|狄仁傑固辞赏赐,秋，七月，獻俘於含樞殿。太后以楷固爲左玉鈐衞大將軍、燕國公，賜姓武氏。召公卿合宴，舉觴屬仁傑曰：「公之功也。」將賞之，對曰：「此乃陛下威靈，將帥盡力，臣何功之有！」固辭不受。,0.95,Event
E002242,张锡拜相与李峤罢政,人事任免,700年閏七月己丑日,,张锡|李嶠|中宗,张锡由天官侍郎升任凤阁侍郎、同平章事；李峤由鸾台侍郎、同平章事罢为成均祭酒，因张锡为其舅。,张锡掌政事|李峤罢相,己丑，以天官侍郎張錫爲鳳閣侍郎、同平章事。鸞臺侍郎、同平章事李嶠罷爲成均祭酒。錫，嶠之舅也，故罷嶠政事。,0.95,Event
E002243,洪源谷之战,军事行动,700年閏七月丁酉日,洪源谷,麴莽布支|唐休璟|吐蕃军|唐军,吐蕃将麴莽布支寇凉州围昌松，唐休璟率军于洪源谷迎战，分析敌情后身先士卒，六战皆捷。,吐蕃大败奔逃|唐军斩首二千五百级，俘获二裨将,丁酉，吐蕃將麴莽布支寇涼州，圍昌松，隴右諸軍大使唐休璟與戰於洪源谷。...乃被甲先陷陳，六戰皆捷，吐蕃大奔，斬首二千五百級，獲二裨將而還。,0.95,Event
